count,Region,Province,Crop,Category,Seeding_date,Harvest_date,Cycle_length_months,Area_ha,Yield_kgha,Straw_kgha,Export_straw_percent,Irrig_m3,Water_source,Irrig_equipment,Packaging_type1,Packaging_type1_kgha,Packaging_type2,Packaging_type2_kgha,Fuel_type,Fuel_unit,Fuel_ha,Urea_kgha,NPK_kgha,NPK_N_percent,NPK_P_percent,NPK_K_percent,MAP_kgha,UAN_kgha,AN_kgha,AP_kgha,AS_kgha,CAN_kgha,Total_fert_min_kgha,Manure_kgha,Manure_type,Compost_kg_ha,Digestate_kg_ha,Total_fert_org_kgha,N_tot,N_min,N_orga,P_tot,P_min,P_orga,K_tot,K_min,K_orga,Insecticide_kgha,Herbicide_kgha,Fungicide_kgha,Acaricide_kgha,Biocide_NE_kgha,Total_pesticides_kgha,Seed_kgha,Equipement_phyto,Molecule_name_1,Dose_kgha_1,Phase_application_1,Molecule_name_2,Dose_kgha_2,Phase_application_2,Molecule_name_3,Dose_kgha_3,Phase_application_3,Molecule_name_4,Dose_kgha_4,Phase_application_4,Molecule_name_5,Dose_kgha_5,Phase_application_5,Molecule_name_6,Dose_kgha_6,Phase_application_6,Molecule_name_7,Dose_kgha_7,Phase_application_7,Molecule_name_8,Dose_kgha_8,Phase_application_8,Molecule_name_9,Dose_kgha_9,Phase_application_9,Transport_1,Transport_type_1,Transport_tkm_1,Transport_2,Transport_type_2,Transport_tkm_2,Transport_3,Transport_type_3,Transport_tkm_3,Transport_4,Transport_type_4,Transport_tkm_4,Transport_tkm,Transport_type,Organic_estiercol_kgha,Organic_fermentado_kgha,Organic_liquido_kgha
1,oriente,ORELLANA,MAIZ DURO CHOCLO (CHOCLO),transitory,2024-01-01,2024-04-01,3.0,1.0,545.4545454545449,,,0.0,,sin riego,QUINTAL,,CHOCLO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,,,,,,,100.0,,,,100.0,0.0,,,,0.0,,,,,,,,,,2.0,,,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
24,oriente,ORELLANA,MAIZ DURO SECO (GRANO SECO),transitory,2024-08-01,2024-12-01,4.0,1.0,1493.6868686868665,,,0.0,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,195.0447191,,,,,,90.718474,,,,45.359237,0.0,,,,0.0,,,,,,,,,,1.8518518518518516,1.8518518518518516,1.3333333333333333,0.0,0.0,1.20359237,9.92727272727273,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.59237,,
1,oriente,ORELLANA,MANGO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.1,454.54545454545496,,,0.0,,sin riego,QUINTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
3,oriente,ORELLANA,NARANJA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.525,3636.3636363636338,,,0.0,,sin riego,QUINTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
63,oriente,ORELLANA,OTROS PERMANENTES,permanent,2024-01-01,2024-12-01,11.0,,5584.415584415581,,,0.0,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17,oriente,ORELLANA,PALMA AFRICANA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,104.0,13090.909090909081,,,0.0,,sin riego,TONELADA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,567.9936,,192.0,,,,,,,,506.32911392405066,,192.0,0.0,,,,0.0,,,,,,,,,,0.5083611101516355,1.0625,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4364.99418085868,
36,oriente,ORELLANA,PLÁTANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,1.0,3409.0909090909,,,0.0,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,91.218474,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,1.0,9.0,1.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,272.155422,,
9,oriente,ORELLANA,YUCA,transitory,2024-01-01,2024-12-01,11.0,1.0,1500.0,,,0.0,,sin riego,CANASTA,,RAIZ FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2429.9955,,272.155422,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,0.18143694800000001,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,181.436948,,
1,oriente,PASTAZA,BANANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.3,21818.181818181834,,,0.0,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,,,,,,,,,,,0.0,3023.9491333333335,,,,3023.9491333333335,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3023.9491333333335,,
2,oriente,PASTAZA,CACAO (ALMENDRA SECA),permanent,2024-01-01,2024-12-01,11.0,0.325,242.42424242424255,,,0.0,,sin riego,QUINTAL,,ALMENDRA SECA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,oriente,PASTAZA,CAFÉ (GRANO ORO),permanent,2024-01-01,2024-12-01,11.0,3.5,87.27272727272714,,,0.0,,sin riego,QUINTAL,,GRANO ORO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,2.2857142857142856,0.5714285714285714,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,oriente,PASTAZA,CAÑA DE AZÚCAR / OTROS USOS (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11.0,0.5,9431.81818181818,,,0.0,,sin riego,TONELADA,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2832.0108,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,1.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,907.18474,,
1,oriente,PASTAZA,MAIZ DURO CHOCLO (CHOCLO),transitory,2023-11-01,2024-03-01,4.0,0.5,872.7272727272721,,,0.0,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,,,,,,,,,,,0.0,2267.96185,,,,2267.96185,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2267.96185,,
1,oriente,PASTAZA,MAIZ DURO SECO (GRANO SECO),transitory,2024-05-01,2024-12-01,7.0,0.92,1235.1778656126523,,,0.0,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,,,,,,,,,,,0.0,493.03518478260867,,,,493.03518478260867,,,,,,,,,,,2.1739130434782608,,0.0,0.0,2.1739130434782608,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,493.03518478260867,,
1,oriente,PASTAZA,MANI,transitory,2024-04-01,2024-08-01,4.0,0.25,818.1818181818201,,,0.0,,sin riego,FUNDA,,GRANO DESCASCARADO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2647.992,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,oriente,PASTAZA,ORITO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.095,4071.969696969698,,,0.0,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
32,oriente,PASTAZA,OTROS PERMANENTES,permanent,2024-01-01,2024-12-01,11.0,0.5,2909.0909090909,,,0.0,,sin riego,COSTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,0.0,2721.55422,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2721.55422,,
40,oriente,PASTAZA,OTROS TRANSITORIOS,transitory,2024-01-01,2024-05-01,4.0,0.25,3636.3636363636397,,,0.0,,sin riego,QUINTAL,,TUBERCULO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2216.2455,,,,,,,,,,,,0.0,2591.9564000000005,,,,2429.9591250000003,,,,,,,,,,1.8333333333333335,10.0,1.6666666666666667,0.0,0.0,0.0,109.0909090909092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3628.73896,,83.33333333333334
1,oriente,PASTAZA,PALMA AFRICANA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,,16800.0,,,0.0,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,567.9936,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,oriente,PASTAZA,PIÑA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.02,17045.454545454548,,,0.0,,sin riego,CARGA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34,oriente,PASTAZA,PLÁTANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.1,6933.744221879814,,,0.0,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
31,oriente,PASTAZA,YUCA,transitory,2024-01-01,2024-12-01,11.0,0.245,2904.5454545454522,,,0.0,,sin riego,QUINTAL,,RAIZ FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2429.9955,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,2.0,2.0,,0.0,0.0,0.0,97.53787878787854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2948.350405,,2.0
10,oriente,SUCUMBÍOS,ARROZ (EN CÁSCARA),transitory,2024-03-01,2024-06-01,3.0,1.0,1391.1764705882351,,,0.0,,sin riego,QUINTAL,,EN CASCARA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4514.9985,,3.0,,,,,,168.16666666666666,36.287389600000004,3.0,,5.633980925,0.0,,,,0.0,,,,,,,,,,1.5,0.48,,0.0,0.0,0.27855535145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,oriente,SUCUMBÍOS,BANANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,1.0,218.18181818181802,,,0.0,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
325,oriente,SUCUMBÍOS,CACAO (ALMENDRA SECA),permanent,2024-01-01,2024-12-01,11.0,1.375,363.63636363636397,,,0.0,,sin riego,QUINTAL,,ALMENDRA SECA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,50.0,,,,,,19.0718474,,1.5,,0.0,0.0,,,,0.0,,,,,,,,,,1.0,2.0,1.35,0.0,0.0,0.13333333333333333,21.818181818181802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90.718474,163.29325319999998,6.0
92,oriente,SUCUMBÍOS,CAFÉ (GRANO ORO),permanent,2024-01-01,2024-12-01,11.0,1.0,160.9090909090909,,,0.0,,sin riego,QUINTAL,,GRANO ORO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,90.718474,,,,,,90.718474,,90.718474,,0.0,0.0,,,,0.0,,,,,,,,,,0.5,2.0,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,172.58840011594202,,13.0
6,oriente,SUCUMBÍOS,CAÑA DE AZÚCAR / OTROS USOS (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11.0,0.5,8000.0,,,0.0,,sin riego,TONELADA METR.,,TALLO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2832.0108,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,2.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,oriente,SUCUMBÍOS,MAIZ DURO SECO (GRANO SECO),transitory,2024-08-01,2024-12-01,4.0,0.9,1298.7012987013,,,0.0,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,150.0,,,,,,150.0,5.333333333333333,,,25.0,0.0,,,,0.0,,,,,,,,,,0.8,1.34,0.16666666666666666,0.0,0.0,1.3333333333333333,13.6363636363636,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,oriente,SUCUMBÍOS,MANI,transitory,2024-08-01,2024-11-01,3.0,0.25,909.090909090908,,,0.0,,sin riego,QUINTAL,,GRANO DESCASCARADO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2647.992,,64.0,,,,,,,,,,64.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,oriente,SUCUMBÍOS,MARACUYÁ (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,,4363.636363636359,,,0.0,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,oriente,SUCUMBÍOS,NARANJA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,1.0,2272.72727272727,,,0.0,,sin riego,QUINTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,,152.6487789584527,,,,,,,,,,45.359237,0.0,,,,0.0,,,,,,,,,,,3.932664756446991,,0.0,0.0,1.4326647564469912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,oriente,SUCUMBÍOS,ORITO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.5,2009.090909090913,,,0.0,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,90.718474,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,1.48,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,oriente,SUCUMBÍOS,OTROS PERMANENTES,permanent,2024-01-01,2024-12-01,11.0,1.0,3409.09090909091,,,0.0,,sin riego,QUINTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,115.718474,,,,,,,,,,50.0,0.0,,,,0.0,,,,,,,,,,,2.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5000.0,,
4,oriente,SUCUMBÍOS,OTROS TRANSITORIOS,transitory,2024-03-01,2024-07-01,4.0,1.25,1175.7575757575767,,,0.0,,sin riego,KILOGRAMO,,TUBERCULO FRESCO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2216.2455,,75.33333333333333,,,,,,10.886216880000001,,,,5.7764417733333335,0.0,,,,0.0,,,,,,,,,,1.2,2.6666666666666665,,0.0,0.0,1.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
97,oriente,SUCUMBÍOS,PALMA AFRICANA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,10.0,18000.0,,,0.0,,sin riego,TONELADA METR.,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,567.9936,,311.7151514458058,,,,,,124.73790174999999,,200.0,,248.89090721448088,0.0,,,,0.0,,,,,,,,,,2.0,3.0789473684210527,0.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,400.0,132.29777458333334,204.0
3,oriente,SUCUMBÍOS,PIÑA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.565,8435.3146853147,,,0.0,,sin riego,LIBRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,500.0,,,,,,,,,,250.0,0.0,,,,0.0,,,,,,,,,,,,12.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
72,oriente,SUCUMBÍOS,PLÁTANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.5,2130.6818181818226,,,0.0,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,90.35923700000001,,,,,,56.33980925,,,,0.0,0.0,,,,0.0,,,,,,,,,,1.48,2.5,,0.0,0.0,0.0,122.72727272727299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,138.9126633125,45.359237,1.7
11,oriente,SUCUMBÍOS,YUCA,transitory,2024-02-01,2024-09-01,7.0,0.25,1227.272727272728,,,0.0,,sin riego,QUINTAL,,RAIZ FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2429.9955,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,4.166666666666667,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,oriente,ZAMORA CHINCHIPE,BANANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.26,14193.181818181849,,,0.0,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,2.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6803.88555,2267.96185,
20,oriente,ZAMORA CHINCHIPE,CACAO (ALMENDRA SECA),permanent,2024-01-01,2024-12-01,11.0,0.4,378.78787878788006,,,0.0,,sin riego,QUINTAL,,ALMENDRA SECA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,250.0,,,,,,2250.0,,,,0.0,0.0,,,,0.0,,,,,,,,,,1.0,1.75,0.5,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,204.1165665,206.31071171874999,
24,oriente,ZAMORA CHINCHIPE,CAFÉ (GRANO ORO),permanent,2024-01-01,2024-12-01,11.0,1.0,383.5227272727275,,,0.0,,sin riego,QUINTAL,,GRANO ORO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,247.76785714285717,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,1.2956810631229236,1.5178571428571428,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,275.5917278333333,
9,oriente,ZAMORA CHINCHIPE,CAÑA DE AZÚCAR / OTROS USOS (TALLO FRESCO),permanent,2024-01-01,2024-12-01,11.0,0.5,9090.909090909085,,,0.0,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2832.0108,,37.47742845528455,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,2.4390243902439024,1.5,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3401.942775,,
1,oriente,ZAMORA CHINCHIPE,FREJOL SECO (GRANO SECO),transitory,2023-12-01,2024-06-01,6.0,0.6,530.30303030303,,,0.0,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,oriente,ZAMORA CHINCHIPE,FREJOL TIERNO (VAINA),transitory,2024-09-01,2024-12-01,3.0,0.01,1818.1818181818198,,,6153.846153846153,,aspersi?n,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2002.4955,,,,,,,,200.0,,,,200.0,2500.0,,,,2500.0,,,,,,,,,,,25.0,,0.0,0.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,,
1,oriente,ZAMORA CHINCHIPE,LIMÓN (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,,9790.209790209783,,,0.0,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,,,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,oriente,ZAMORA CHINCHIPE,MAIZ DURO CHOCLO (CHOCLO),transitory,2024-08-01,2024-12-01,4.0,0.08,1060.606060606061,,,0.0,,sin riego,QUINTAL,,CHOCLO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,,,,,,,213.3980925,,,,0.0,0.0,,,,0.0,,,,,,,,,,,25.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2500.0,1000.0,
21,oriente,ZAMORA CHINCHIPE,MAIZ DURO SECO (GRANO SECO),transitory,2023-08-01,2024-12-01,16.0,0.4,818.181818181818,,,0.0,,sin riego,QUINTAL,,GRANO SECO,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,1537.4895,,133.33333333333334,,,,,,120.95796533333333,,,,0.0,0.0,,,,0.0,,,,,,,,,,1.25,2.375,,0.0,0.0,0.0,6.3636363636363615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,oriente,ZAMORA CHINCHIPE,NARANJA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.5,4545.45454545454,,,0.0,,sin riego,QUINTAL,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,8855.9988,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,oriente,ZAMORA CHINCHIPE,ORITO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.35,1870.1298701298715,,,0.0,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,2.857142857142857,,0.0,0.0,2.857142857142857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,oriente,ZAMORA CHINCHIPE,OTROS PERMANENTES,permanent,2024-01-01,2024-12-01,11.0,0.015,4772.727272727272,,,0.0,,sin riego,CAJA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,10000.0,,,,,,,,,,5000.0,15669.904625,,,,0.0,,,,,,,,,,,250.0,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15669.904625,
5,oriente,ZAMORA CHINCHIPE,OTROS TRANSITORIOS,transitory,2024-04-01,2024-11-01,7.0,0.04,1136.3636363636374,,,0.0,,sin riego,,,,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2216.2455,,,,,,,,,,,,0.0,4535.9237,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4535.9237,,
2,oriente,ZAMORA CHINCHIPE,PIÑA (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.425,8062.77056277056,,,0.0,,sin riego,LIBRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,4871.9952,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,1.0714285714285714,,1.9439673000000004,0.0,0.0,1.507697935714286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,oriente,ZAMORA CHINCHIPE,PLÁTANO (FRUTA FRESCA),permanent,2024-01-01,2024-12-01,11.0,0.09,9090.909090909066,,,0.0,,sin riego,OTRA,,FRUTA FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2294.5065000000004,,175.3846153846154,,,,,,1511.9745666666668,,,,0.0,0.0,,,,0.0,,,,,,,,,,,3.7333333333333334,,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,453.59237,,
13,oriente,ZAMORA CHINCHIPE,YUCA,transitory,2023-08-01,2024-12-01,16.0,0.04,1704.545454545455,,,0.0,,sin riego,QUINTAL,,RAIZ FRESCA,,"Diesel (proxy literature, Ecuador-calibrated)",MJ/ha,2429.9955,,,,,,,,,,,,0.0,0.0,,,,0.0,,,,,,,,,,,,,0.0,0.0,0.0,17.0454545454545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7370.876012500001,,
